user_name,date,text,hashtags
Curt,2022-10-12 12:20:09+00:00,"Congdragulations @PreciousPaulaN 👑 

#TeamPreciousPaulaNicole 
#DragRacePH","['TeamPreciousPaulaNicole', 'DragRacePH']"
Jazz Medallon,2022-10-12 12:18:48+00:00,TEAM PRECIOUSSSSSSS #TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/Sctj6kDTLY,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
Pia | havvy vday!,2022-10-12 12:18:12+00:00,"AAAAACCCKKKKK SO PROUD OF YOU MAMA @PreciousPaulaN !!!! ❤️👑❤️
The first ever Drag Race PH WINNER!! 👑👑
I LOVE YOU MAMA!!
#TeamPreciousPaulaNicole 
#TeamPrecious",
Patch Dulay,2022-10-12 12:17:55+00:00,So happy that #TeamPreciousPaulaNicole won #DragRacePhilippines ❤️❤️❤️  You can't deny the voguing of #TeamMarinaSummers tho 🔥🔥🔥 Werk it girl!,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
jer,2022-10-12 12:16:21+00:00,Congrats Queen!! @PreciousPaulaN 🥰🥰🥰🥰🥰 #TeamPreciousPaulaNicole #DragRacePhilippines https://t.co/eC4xaZGWfZ,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
ALTStarMagic 💫,2022-10-12 12:16:09+00:00,"Congratulations @reginevalcasid, the first ever winner of #DragRacePh 💁🏻‍♀️

#DragRacePHfinale | #TeamPreciousPaulaNicole https://t.co/2wF2ebuD64","['DragRacePh', 'DragRacePHfinale']"
Team Precious,2022-10-12 12:15:37+00:00,"❤️‍🔥 LIFE IS PRECIOUS! ❤️‍🔥

Condragtulations our queen, @PreciousPaulaN. We love you. 
The Heart, The Story, The Winner. ♥️ - Team Precious 

#TeamPrecious #TeamPreciousPaulaNicole
#PreciousHeart https://t.co/FNBlc6N5Un",
💙I LOVE SUNGHOON💙,2022-10-12 12:15:34+00:00,#TeamPreciousPaulaNicole since Day 1 CONGRATULATIONS MAMA PRECIOUS,['TeamPreciousPaulaNicole']
Wata,2022-10-12 12:15:13+00:00,QUEEN WITH A PRECIOUS HEART ❤️ CONGRATULATIONS ON BEING THE FIRST WINNER OF DRAG RACE PHILIPPINES!!! 👑🏳️‍🌈 #TeamPreciousPaulaNicole #DragRacePH https://t.co/iYPq8tpanR,
Edge,2022-10-12 12:15:00+00:00,DASURV 🎉🎉 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
REGINE EMILLE ,2022-10-12 12:14:55+00:00,"Congrats @PreciousPaulaN 💖
#DragRacePHfinale #TeamPreciousPaulaNicole https://t.co/CDXqpXgtvi","['DragRacePHfinale', 'TeamPreciousPaulaNicole']"
Kai,2022-10-12 12:14:51+00:00,MY WINNER! I LOVE YOU!!!! DAAASURRRV!!!! #TeamPreciousPaulaNicole https://t.co/GhaMUqgirN,['TeamPreciousPaulaNicole']
minnie,2022-10-12 12:13:59+00:00,"she’s proof that you can
walk through hell and
still be an angel.

condragulations, @PreciousPaulaN! #TeamPreciousPaulaNicole #TeamPrecious #DragRacePH #DragRacePhilippines @PreciousPaulaN https://t.co/XvbtPnV48E",
Air,2022-10-12 12:13:01+00:00,OUR FIRST EVER DRAG RACE PHILIPPINES WINNER @PreciousPaulaN #TeamPreciousPaulaNicole @dragraceph #DragRacePhilippines 💗💗💗🥰🥰🥰🥰,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
BiancaDanica,2022-10-12 12:12:40+00:00,Shettttt Deserve😭😭😭😭😭😭 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Ehmel Maglasang ☈ 🌴©1996,2022-10-12 12:10:47+00:00,"FR FR @TheBiancaDelRio 😂 Said it all 
#TeamPreciousPaulaNicole #DragRacePhilippines #DragRacePHfinale https://t.co/8VFvG1zCxU","['TeamPreciousPaulaNicole', 'DragRacePhilippines', 'DragRacePHfinale']"
Mark Ryan,2022-10-12 12:10:25+00:00,Rudy Baldwin and Jojo Acuin are shakingth!!! Congrats @PreciousPaulaN #TeamPreciousPaulaNicole #DragRacePHfinale https://t.co/kaAEOrJ8tb,"['TeamPreciousPaulaNicole', 'DragRacePHfinale']"
chiCkeN wiNgzzz 🌷🌸🌺💗💚,2022-10-12 12:10:16+00:00,Congrats #TeamPreciousPaulaNicole!! https://t.co/2PHTKXGKOn,['TeamPreciousPaulaNicole']
PhilSTAR L!fe,2022-10-12 12:10:00+00:00,"A queen has been crowned. 👑 Congratulations @PreciousPaulaN!

Full story: https://t.co/LN4ycY7ZtQ.

#TeamPreciousPaulaNicole #DragRacePHFinale #DragRacePH https://t.co/KVdSzPZDqi",
Killua,2022-10-12 12:09:58+00:00,Congratulations #TeamPreciousPaulaNicole #TeamPrecious 👏🏻👏🏻👏🏻,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
WanderStarrr,2022-10-12 12:09:51+00:00,I love you @PreciousPaulaN!  Condragulations! 😭😘😘🥰🥳 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Anahata⁷,2022-10-12 12:09:28+00:00,Queen @PreciousPaulaN cooonggrrrraaaaachooleyshence!!! Love love love all your looks and performance tonight! I’m so happy for you kahit hindi kita kilala personally. You seemed so genuine on the show and you’re such a delight to watch! Dasurv ang crown! #TeamPreciousPaulaNicole,
V,2022-10-12 12:08:55+00:00,Marina didn't win. And PPN crowned. STILL A WIN FOR ME 😍😍😍 torn between these two talaga ko CONGRATS KWEENZ #DragRacePhilippines #DragRacePHfinale #DragRacePH #TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/tsYF9wYlKl,
Gelds,2022-10-12 12:08:05+00:00,I was gonna tweet the left one if she didn’t win. But she did. Our Filipina winner 🥺😭 #DragRacePH #DragRacePhilippines #TeamPreciousPaulaNicole #TeamPrecious https://t.co/ud2Uy3vxVB,['DragRacePH']
Sandy 🌸 #TeamPrecious 👑,2022-10-12 12:07:20+00:00,"- SHE TOOK HOME THE 👑✨CROWN✨👑! 

@PreciousPaulaN CON-DRAG-ULATIONS!!! 😭😭😭😭😭

MY BABY IS THE FIRST DRAG RACE SUPERSTAR!!! ✨⭐🌟🌠💫💖

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #DragRacePH https://t.co/QhaNhsZPEr",
kakaibabe natalie ❤️,2022-10-12 12:07:11+00:00,"Condragulations baby! Dasurv na dasurv!❤️❤️❤️ 

@PreciousPaulaN 

#TeamPrecious #PreciousPaulaNicole #TeamPreciousPaulaNicole #PreciousHeart","['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'PreciousHeart']"
Jazz Medallon,2022-10-12 12:06:49+00:00,Precious Paula Nicoleeeeeee FIRST EVER DRAG QUEEN SUPERSTAR OF THE PHILIPPINES AAACCCKKKKKKKKKK #TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole,
alquinn gutierrez,2022-10-12 12:06:48+00:00,@PreciousPaulaN #TeamPreciousPaulaNicole since day 1 #dragraceph,"['TeamPreciousPaulaNicole', 'dragraceph']"
Jan,2022-10-12 12:06:38+00:00,I say dasurv!!! #TeamPreciousPaulaNicole #DragRacePhilippines,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
jacie capistrano,2022-10-12 12:06:19+00:00,. . .congrats @PreciousPaulaN #TeamPreciousPaulaNicole #DragRacePhilippines #DragRacePHfinale,"['TeamPreciousPaulaNicole', 'DragRacePhilippines', 'DragRacePHfinale']"
Mia❤️ #TEAMPRECIOUS,2022-10-12 12:05:44+00:00,"#TeamPreciousPaulaNicole 
#TeamPrecious 
#PreciousPaulaNicole 
Omggg I can't deserve na deserve mo yan ppn omggg https://t.co/Jxv1xAJ4WU","['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
Hamster,2022-10-12 12:05:38+00:00,"BOSS RODOLFO LOOK AT THE FINALE!

#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH 
#DragRacePHfinale https://t.co/lRImN7QVZF https://t.co/ahlEdkWVYo","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH', 'DragRacePHfinale']"
Mike,2022-10-12 12:05:27+00:00,"Dasurb!
#TeamPreciousPaulaNicole https://t.co/j01aQwqqU0",['TeamPreciousPaulaNicole']
jhonas,2022-10-12 12:05:05+00:00,"CONGRATULATIONS PRECIOUS PAULA NICOLE!!!!!!!!! AAAAAAAA I LOVE YOU MERON KA NA PANG PASSPORT!!!!!!! @PreciousPaulaN 

#DragRacePH
#DragRacePHfinale 
#TeamPreciousPaulaNicole https://t.co/EZFLXMnoxQ",
toby,2022-10-12 12:05:03+00:00,A well deserved win! #DragRacePHFinale #TeamPreciousPaulaNicole,"['DragRacePHFinale', 'TeamPreciousPaulaNicole']"
Jheck,2022-10-12 12:05:00+00:00,oh my gheeed!! dasurv na dasurv!! #TeamPreciousPaulaNicole #DragRacePHfinale #winner!!!,"['TeamPreciousPaulaNicole', 'DragRacePHfinale', 'winner']"
The Project Official #AngatBuhay,2022-10-12 12:04:57+00:00,"Congratulations Darling @PreciousPaulaN  🎉🎉🎉🎉🎉 We Are So Proud of you. 🎇🎇🎇

#TeamPreciousPaulaNicole 
#DragRacePHfinale 
#DragRacePh https://t.co/1rrDUZxyzq",['TeamPreciousPaulaNicole']
john tawan #wandaapologist,2022-10-12 12:04:35+00:00,Deserved. Lamonera sa lipsync. CongratsQueen #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Janine Caliente,2022-10-12 12:04:33+00:00,"AHHHHHHH YESSSS MISS MAAM FIRST DRAG RACE PHILIPPINES SUPERSTAR @PreciousPaulaN 

#TeamPreciousPaulaNicole
#TeamPrecious https://t.co/NMRCtCOsvN",['TeamPreciousPaulaNicole']
Greg,2022-10-12 12:04:07+00:00,I NEVER DOUBTED YOU MY QUEEN #TeamPreciousPaulaNicole #DragRacePH,"['TeamPreciousPaulaNicole', 'DragRacePH']"
Shee,2022-10-12 12:03:56+00:00,#TeamPreciousPaulaNicole DASUUURV!!!!!,['TeamPreciousPaulaNicole']
Belle ♕,2022-10-12 12:03:37+00:00,#TeamPreciousPaulaNicole CONGRATS MADAM @PreciousPaulaN dasurrrrv!!! #DragRacePhilippines,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
John Yuri,2022-10-12 12:03:35+00:00,"imma crying mess!!! 😭 @PreciousPaulaN killed it!!!

condragulations!!! 💛🤍💙❤️

#DragRacePhilippines 
#DragRacePHfinale 
#TeamPreciousPaulaNicole",['DragRacePhilippines']
BOSS RODOLFO,2022-10-12 12:03:20+00:00,"You really deserve the crown my love!! Your patience and hardwork through those years paid off!! 

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/6u8evaU6wW",['TeamPrecious']
Jasper Arcalas,2022-10-12 12:03:20+00:00,humility wins! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
John Paul Olivera Sanchez,2022-10-12 12:02:47+00:00,Deserve! Congrats 🎉#TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
kakaibabe nina ❤️,2022-10-12 12:02:46+00:00,"I KNEW I STAN THE RIGHT QUEEN!

#TeamPreciousPaulaNicole 
#TeamPrecious","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Meimeii,2022-10-12 12:02:41+00:00,Congratulations loveee @PreciousPaulaN 🥳🥰😍😘 #TeamPreciousPaulaNicole #DragRacePhilippines #DragRacePHfinale https://t.co/rKMdwl0fA8,"['TeamPreciousPaulaNicole', 'DragRacePhilippines', 'DragRacePHfinale']"
kakaibabe gum ni ppn ❤️,2022-10-12 12:02:33+00:00,"I LOVE YOU SO MUCH @PreciousPaulaN !!!!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/xvTrJrovyi","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Mirmi_poe,2022-10-12 12:02:24+00:00,"@rapplerdotcom Congrats!

#DragRacePH #TeamPreciousPaulaNicole","['DragRacePH', 'TeamPreciousPaulaNicole']"
Alissa Lukban,2022-10-12 12:02:04+00:00,aHhhhh deserve precious!!!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
𝔸ℝ𝔼𝕄,2022-10-12 12:02:03+00:00,"CONGRATULATIONS @PreciousPaulaN For being the first DRAG RACE PH SUPERSTAR ❤️ 
I know you got this from the start!!!!! 
#DragRacePH #TeamPreciousPaulaNicole",
Reigne❤️,2022-10-12 12:01:58+00:00,"DASURV @PreciousPaulaN Condragulations!!! 
#DragRacePhilippines
#TeamPreciousPaulaNicole
#DragRacePH","['DragRacePhilippines', 'TeamPreciousPaulaNicole', 'DragRacePH']"
eLvs 🅼 🐼,2022-10-12 12:01:56+00:00,"ConDRAGuation @PreciousPaulaN ✨👑
My #PreciousHeart is so happy! 🥹🥰💞

#PreciousPaulaNicole 
#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePHfinale","['PreciousHeart', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole']"
BOSS RODOLFO,2022-10-12 12:01:49+00:00,"Boss @PreciousPaulaN!! I loveeeeeee you malala!
#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Will 🌷,2022-10-12 12:01:47+00:00,Congrats ✨✨ #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
casey 🌹,2022-10-12 12:01:41+00:00,"NEVER DOUBTED YOU @PreciousPaulaN 

#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
ryle | havvy vday!,2022-10-12 12:01:32+00:00,"congratulations, precious paula nicole! keep being the inspiration of sangkabaklaaan! we love you!

#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe mani ❤️,2022-10-12 12:00:48+00:00,"I'M SO FREAKING HAPPY. SOBRANG DASURV

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
BOSS RODOLFO,2022-10-12 12:00:47+00:00,"We made it!! Worth it lahat ng pagod!! Congratulations boss!

#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
allthatsleft🔅,2022-10-12 12:00:43+00:00,Deserve!!! 🌈🌈🌈🌈 #TeamPreciousPaulaNicole  #DragRacePhilippines #DragRacePh https://t.co/wQuAsnHvLe,"['TeamPreciousPaulaNicole', 'DragRacePhilippines', 'DragRacePh']"
PreciousGigiDeluxe 👑,2022-10-12 12:00:22+00:00,"Foreshadowing it is then 👑💖 congrats @PreciousPaulaN  Yan tunay na yan maaaa Divine Divas Represents @brigiding @VinasDeluxe 👑❤

#TeamPreciousPaulaNicole 
#DragRacePHfinale 
#DragRacePhilippines https://t.co/PmUatPDt25",
__𝓜𝓲𝓼𝓼 ♡︎ 𝙼𝚒𝚜𝚒𝚜,2022-10-12 12:00:04+00:00,Deserbetos! Love you #TeamPreciousPaulaNicole 💗💗 https://t.co/pLQIAyMZKj,['TeamPreciousPaulaNicole']
Judson,2022-10-12 12:00:00+00:00,"Morning. #DragRacePH time
#TeamPreciousPaulaNicole","['DragRacePH', 'TeamPreciousPaulaNicole']"
k,2022-10-12 11:59:56+00:00,"BOTH DESERVING TO WIN AAAAA LUV Y'ALL QUEENS 

#TeamEvaLeQueen
#TeamPreciousPaulaNicole 
#TeamMarinaSummers 
#TeamXilhouete","['TeamEvaLeQueen', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers', 'TeamXilhouete']"
"King | He, him, his",2022-10-12 11:59:46+00:00,Oh my god! That was one hell of a lip sync battle! Both of them deserve the crown! #DragRacePHfinale #TeamPreciousPaulaNicole #TeamMarinaSummers,['DragRacePHfinale']
Aury,2022-10-12 11:59:40+00:00,Congrats @PreciousPaulaN ! You Dasurv the Crown! 👑👸💕 #TeamPreciousPaulaNicole #TeamPrecious #DragRacePhilippines #DragRacePHfinale https://t.co/TlnAgtX8Xa,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePhilippines']"
"Maxinne Dompor, MD",2022-10-12 11:59:22+00:00,Forever #TeamPreciousPaulaNicole @PreciousPaulaN 💓💓💓💓💓💓,['TeamPreciousPaulaNicole']
Gilby,2022-10-12 11:59:21+00:00,I am #TeamMarina but Precious slayed it. SHE WAS PREPARED! NICE ONE BOSS RODOLFO! #TeamPreciousPaulaNicole  #TeamPrecious,"['TeamMarina', 'TeamPreciousPaulaNicole', 'TeamPrecious']"
Fritz D,2022-10-12 11:59:16+00:00,"Heart broken for Marina, but @PreciousPaulaN exemplifies the beauty of Filipino Drag. Such an amazing winner's story. Condragulations my Queen. Deserve na deserve. #TeamPreciousPaulaNicole https://t.co/ubE1t9z2X5",
💢,2022-10-12 11:59:12+00:00,"WELL DESERVE,,  CONGRATS PPN!!!
#TeamPreciousPaulaNicole https://t.co/Ab8Hm361zp",['TeamPreciousPaulaNicole']
Charles / RING THE ALARM,2022-10-12 11:59:02+00:00,DESERVE!!!!!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Jah,2022-10-12 11:58:51+00:00,"Congrats my  bicolana queen @PreciousPaulaN DESERVEEEEE MO YUNG CROWN 🥺

#DragRacePhilippines #TeamPreciousPaulaNicole https://t.co/aHF52tjOTl",['DragRacePhilippines']
Sᗩᗩ Immobile Lelsness😴🛌💤,2022-10-12 11:58:46+00:00,STRIKE A POOOOSE PPN!💘 #TeamPreciousPaulaNicole  #DragRacePH,"['TeamPreciousPaulaNicole', 'DragRacePH']"
havvy v-day! | #HappyMisisDay,2022-10-12 11:58:37+00:00,"NOW I AM SO PROUD OF YOU!! MY GOSH YOU DESERVE IT SO MUCH LUV!!! CONGRATULATIONS OUR FIRST EVER WINNER!!! I AM SO PROUD OF YOUUUUUUUUU

@PreciousPaulaN 
#TeamPreciousPaulaNicole 
#DragRacePh #DragRacePhilippines",
chiCkeN wiNgzzz 🌷🌸🌺💗💚,2022-10-12 11:58:21+00:00,Congrats! Labyu madam #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Maliboo Barney,2022-10-12 11:58:04+00:00,IN MY HEART #TeamMarinaSummers PERO CONGRATS #TeamPreciousPaulaNicole DASURB!!!!!,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']"
ej #Midnights,2022-10-12 11:57:57+00:00,CONGRATS 👑 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
primo,2022-10-12 11:57:56+00:00,"i was rooting for #TeamMarinaSummers but yeah, #TeamPreciousPaulaNicole deserved it for her exceptional performance tonight. congrats queens! 🎉💖 #DragRacePhilippines","['TeamMarinaSummers', 'TeamPreciousPaulaNicole']"
ALTStarMagic 💫,2022-10-12 11:57:51+00:00,"MAY NANALO NA 🌈🏳️‍🌈✨

Congratulations to Bicolana queen, @PreciousPaulaN, the first ever winner of #DragRacePH

DASURV DIVINE SISTERRRRRR 😭

#TeamPreciousPaulaNicole | #DragRacePHfinale https://t.co/yaO1S4SqoY",['DragRacePH']
kissmarky,2022-10-12 11:57:44+00:00,Congratulations Precious! Dasurrrrv! Queen! Tagumpay! #DragRacePHfinale #TeamPreciousPaulaNicole #DragRacePhilippines https://t.co/c8EiP8AClR,"['DragRacePHfinale', 'TeamPreciousPaulaNicole']"
E=MC²,2022-10-12 11:57:31+00:00,I knew it @PreciousPaulaN !!!!! 😭👸🏽❤️‍🔥 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Donny A. 💙 he/him | Nahida Wanter 🌱,2022-10-12 11:57:13+00:00,CRYING #TeamPreciousPaulaNicole 💝💝💝💝💝💝 https://t.co/8KsZutd7kU,['TeamPreciousPaulaNicole']
ven | havvy v day!,2022-10-12 11:56:51+00:00,SHET PRECIOUUUUUS!!! ❤️ #TeamPreciousPaulaNicole #TeamPrecious,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
Hamster,2022-10-12 11:56:49+00:00,"Flexing this bb gurl SHE DESERVES IT!!!!

#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH 
#DragRacePHfinale https://t.co/dcbmQDTfC0","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH', 'DragRacePHfinale']"
minnie,2022-10-12 11:56:39+00:00,"she is a queen.
her soul is royalty. 

condragulations my queen, @PreciousPaulaN! #TeamPrecious #DragRacePH #DragRacePHfinale #DragRacePhilippines #TeamPreciousPaulaNicole https://t.co/0wg9ZRmEpX","['TeamPrecious', 'DragRacePH']"
OTEP👑,2022-10-12 11:56:31+00:00,"Condragulations!!! @PreciousPaulaN 
You slayed Dasurv!!! 💯❤️❤️❤️
#TeamPreciousPaulaNicole 
#DragRacePhilippines
#DragRacePHfinale  
#DragRacePh https://t.co/hR8NaP4rM5","['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
minnie,2022-10-12 11:56:29+00:00,"does it ever                  just how fast
drive you                      the night
crazy                             changes

#TeamPrecious #DragRacePH #DragRacePHfinale #DragRacePhilippines #TeamPreciousPaulaNicole https://t.co/iL2J84hRzb",
"ieca, MD",2022-10-12 11:56:22+00:00,Omg dasurb!!!! @PreciousPaulaN #TeamPreciousPaulaNicole #DragRacePH,"['TeamPreciousPaulaNicole', 'DragRacePH']"
kakaibabe gum ni ppn ❤️,2022-10-12 11:56:19+00:00,"CONDRAGULATIONS TO MY MOTHAH @PreciousPaulaN !!!!!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
woop,2022-10-12 11:56:19+00:00,SHE WON OMG IM SO HAPPY 😭😭😭😭😭 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
ORLY,2022-10-12 11:56:19+00:00,YAAAAS PRECIOUS!!! WERK 💅🏻 #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Bryann,2022-10-12 11:56:13+00:00,Oh gago!!!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
WeirdShit,2022-10-12 11:56:13+00:00,Niiiceeee onee Preciousss!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
allthatsleft🔅,2022-10-12 11:55:58+00:00,OH MY GHAAAAAD!!! 🌈🌈🌈#TeamPreciousPaulaNicole #DragRacePhilippines https://t.co/zOVqQbAjda,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']"
kakaibabe bly ❤️,2022-10-12 11:55:15+00:00,CONGRATULATIONS @PreciousPaulaN !!!!! I LOVE YOU ❤️ #DragRacePhilippines #TeamPreciousPaulaNicole,"['DragRacePhilippines', 'TeamPreciousPaulaNicole']"
3lmer,2022-10-12 11:54:54+00:00,I knew it!!!!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Hamster,2022-10-12 11:54:31+00:00,"“life is Precious and so are WE” - @PreciousPaulaN 

Our Mama Won!! 

#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH 
#DragRacePHfinale https://t.co/eIGF3TcqMJ","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Ella Alvarez 🎀,2022-10-12 11:54:29+00:00,SHET SHET CONDRAGULATIONS @PreciousPaulaN WOOOOOO OMG SUPER DESERVE! #DragRacePHfinale #DragRacePH #DragRacePhilippines #TeamPrecious #TeamPreciousPaulaNicole huhuhu @loisangeless https://t.co/ezWb9Jt2kh,"['DragRacePHfinale', 'DragRacePH']"
Mayie,2022-10-12 11:54:02+00:00,DESERVE MHIEE CONGRATS!!! @PreciousPaulaN #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
𝙥𝙖𝙪𝙡𝙤𝙞𝙣𝙢𝙖𝙣𝙞𝙡𝙖,2022-10-12 11:53:47+00:00,Congratulations @PreciousPaulaN #DragRacePH #DragRacePHfinale #TeamPreciousPaulaNicole https://t.co/3skuFw2yAx,"['DragRacePH', 'DragRacePHfinale', 'TeamPreciousPaulaNicole']"
Ehmel Maglasang ☈ 🌴©1996,2022-10-12 11:53:46+00:00,"Condragulations!🎉 @PreciousPaulaN 
You slayed all the lipsync 😍😭 ❤️❤️💋💋
#TeamPreciousPaulaNicole 
#DragRacePhilippines https://t.co/Pj2BOIkfbh",['TeamPreciousPaulaNicole']
Gelai T. Z.,2022-10-12 11:53:34+00:00,Dasuuuuurv! #TeamPreciousPaulaNicole ♥ #DragRacePH,"['TeamPreciousPaulaNicole', 'DragRacePH']"
Howelle,2022-10-12 11:53:29+00:00,Congratulations #TeamPreciousPaulaNicole 👑,['TeamPreciousPaulaNicole']
𝑃𝐼𝑁𝐾𝐹𝐼𝑁𝐼𝑇𝐸 𝑠𝑢𝑝𝑒𝑟𝑖𝑜𝑟 🎀🌷🎀,2022-10-12 11:52:17+00:00,DASUUUUUUURRRVVV!!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
ّ,2022-10-12 11:52:15+00:00,omgggg congrats #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Jah,2022-10-12 11:52:01+00:00,"I Love you both @marinaxsummers  &amp; @PreciousPaulaN  🤍🥺

#DragRacePH #TeamMarinaSummers #TeamPreciousPaulaNicole","['DragRacePH', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']"
